delivery_id,van_id,depot_id,zone_id,dispatch_time,delivered_time,promised_window_start,promised_window_end,distance_km,package_weight_kg,shipment_volume,transport_cost,first_attempt_success,delivery_outcome
D01007,VAN-38,DEPOT-A,South Zone 2,2026-06-14 14:47:00,2026-06-14 15:20:30.201151911,2026-06-14 09:00:00,2026-06-14 16:00:00,9.56,1.67,8,72.86,True,DELIVERED
D01008,VAN-31,DEPOT-A,South Zone 2,2026-06-24 15:34:00,2026-06-24 16:12:26.916682163,2026-06-24 09:00:00,2026-06-24 17:00:00,10.79,1.01,1,70.46,True,DELIVERED
D01009,VAN-60,DEPOT-C,South Zone 1,2026-05-04 13:42:00,2026-05-04 13:53:15.964435505,2026-05-04 09:00:00,2026-05-04 15:00:00,6.16,2.15,10,71.62,True,DELIVERED
D01010,VAN-25,DEPOT-B,South Zone 2,2026-05-16 14:25:00,2026-05-16 15:22:05.356158624,2026-05-16 09:00:00,2026-05-16 16:00:00,16.5,0.99,6,100.68,True,DELIVERED
D01011,VAN-32,DEPOT-C,West Zone 1,2026-05-09 13:23:00,2026-05-09 14:24:37.448471301,2026-05-09 09:00:00,2026-05-09 15:00:00,16.95,1.11,3,111.21,False,REDELIVERY_REQUIRED
D01012,VAN-24,DEPOT-A,South Zone 1,2026-06-29 10:04:00,2026-06-29 10:08:06.937257939,2026-06-29 09:00:00,2026-06-29 12:00:00,5.3,2.21,8,69.42,True,DELIVERED
D01013,VAN-44,DEPOT-A,North Zone 2,2026-05-14 18:56:00,2026-05-14 19:20:36.638488210,2026-05-14 09:00:00,2026-05-14 20:00:00,6.99,0.72,7,68.68,True,DELIVERED
D01014,VAN-10,DEPOT-B,South Zone 2,2026-05-22 18:38:00,2026-05-22 19:11:42.636812342,2026-05-22 09:00:00,2026-05-22 20:00:00,10.24,3.05,6,83.27,True,DELIVERED
D01015,VAN-12,DEPOT-A,South Zone 2,2026-06-05 18:57:00,2026-06-05 19:38:37.916882431,2026-06-05 09:00:00,2026-06-05 20:00:00,12.61,3.04,9,82.23,True,DELIVERED
D01016,VAN-08,DEPOT-A,North Zone 1,2026-06-07 08:35:00,2026-06-07 08:45:43.716629195,2026-06-07 09:00:00,2026-06-07 10:00:00,5.57,7.95,9,75.95,True,DELIVERED
D01017,VAN-33,DEPOT-B,North Zone 1,2026-05-04 11:37:00,2026-05-04 11:44:56.124743695,2026-05-04 09:00:00,2026-05-04 13:00:00,5.04,2.26,4,64.86,True,DELIVERED
D01018,VAN-02,DEPOT-A,South Zone 1,2026-06-26 09:20:00,2026-06-26 09:26:10.163091326,2026-06-26 09:00:00,2026-06-26 11:00:00,4.74,10.28,5,78.63,True,DELIVERED
D01019,VAN-55,DEPOT-C,South Zone 1,2026-05-29 10:38:00,2026-05-29 10:46:40.380560223,2026-05-29 09:00:00,2026-05-29 12:00:00,4.76,3.95,4,58.77,True,DELIVERED
D01020,VAN-20,DEPOT-B,North Zone 1,2026-05-10 08:27:00,2026-05-10 08:39:51.049884780,2026-05-10 09:00:00,2026-05-10 10:00:00,3.95,0.27,8,46.91,True,DELIVERED
D01021,VAN-20,DEPOT-C,South Zone 2,2026-07-05 18:16:00,2026-07-05 18:55:31.092050107,2026-07-05 09:00:00,2026-07-05 20:00:00,12.73,0.7,9,83.66,True,DELIVERED
D01022,VAN-52,DEPOT-A,East Zone 1,2026-06-03 15:08:00,2026-06-03 15:48:23.378336451,2026-06-03 09:00:00,2026-06-03 17:00:00,13.88,9.46,5,104.78,True,DELIVERED
D01023,VAN-05,DEPOT-A,South Zone 1,2026-07-01 15:54:00,2026-07-01 16:02:07.304437027,2026-07-01 09:00:00,2026-07-01 17:00:00,7.56,4.96,7,76.51,True,DELIVERED
D01024,VAN-46,DEPOT-C,North Zone 1,2026-05-12 11:16:00,2026-05-12 11:23:50.223056311,2026-05-12 09:00:00,2026-05-12 13:00:00,6.68,1.1,9,71.03,True,DELIVERED
D01025,VAN-22,DEPOT-B,North Zone 2,2026-06-21 16:59:00,2026-06-21 17:33:01.265941240,2026-06-21 09:00:00,2026-06-21 18:00:00,12.32,3.42,12,87.61,True,DELIVERED
D01026,VAN-17,DEPOT-C,South Zone 2,2026-07-11 13:30:00,2026-07-11 13:57:02.869226622,2026-07-11 09:00:00,2026-07-11 15:00:00,11.99,2.43,8,90.72,True,DELIVERED
D01027,VAN-15,DEPOT-B,South Zone 2,2026-06-04 18:47:00,2026-06-04 19:34:42.751285518,2026-06-04 09:00:00,2026-06-04 20:00:00,12.79,5.72,5,85.4,True,DELIVERED
D01028,VAN-42,DEPOT-A,North Zone 1,2026-06-06 08:39:00,2026-06-06 08:52:55.587074132,2026-06-06 09:00:00,2026-06-06 10:00:00,8.2,7.69,5,80.25,True,DELIVERED
D01029,VAN-21,DEPOT-B,West Zone 1,2026-06-29 12:53:00,2026-06-29 13:56:34.274769590,2026-06-29 09:00:00,2026-06-29 14:00:00,15.88,5.15,9,99.52,True,DELIVERED
D01030,VAN-31,DEPOT-A,South Zone 2,2026-05-20 10:37:00,2026-05-20 11:20:24.727923043,2026-05-20 09:00:00,2026-05-20 12:00:00,12.77,0.9,4,87.16,True,DELIVERED
D01031,VAN-57,DEPOT-A,West Zone 1,2026-06-08 11:58:00,2026-06-08 12:59:08.535292852,2026-06-08 09:00:00,2026-06-08 13:00:00,15.44,3.96,6,107.73,False,REDELIVERY_REQUIRED
D01032,VAN-24,DEPOT-B,North Zone 2,2026-06-05 11:02:00,2026-06-05 11:28:19.261468902,2026-06-05 09:00:00,2026-06-05 13:00:00,8.31,2.95,9,79.33,True,DELIVERED
D01033,VAN-17,DEPOT-A,South Zone 2,2026-05-27 18:10:00,2026-05-27 19:07:21.375297228,2026-05-27 09:00:00,2026-05-27 20:00:00,13.47,1.38,4,95.69,True,DELIVERED
D01034,VAN-43,DEPOT-B,North Zone 2,2026-07-02 14:22:00,2026-07-02 14:50:11.781930092,2026-07-02 09:00:00,2026-07-02 16:00:00,7.7,2.34,10,82.72,True,DELIVERED
D01035,VAN-07,DEPOT-B,North Zone 2,2026-05-11 10:01:00,2026-05-11 10:23:18.734711191,2026-05-11 09:00:00,2026-05-11 12:00:00,8.52,2.67,8,92.07,True,DELIVERED
D01036,VAN-07,DEPOT-A,South Zone 1,2026-05-28 14:42:00,2026-05-28 15:04:05.786267516,2026-05-28 09:00:00,2026-05-28 16:00:00,7.44,2.07,7,72.4,True,DELIVERED
D01037,VAN-59,DEPOT-B,East Zone 1,2026-07-11 10:14:00,2026-07-11 10:30:08.505129977,2026-07-11 09:00:00,2026-07-11 12:00:00,7.48,7.48,10,82.89,True,DELIVERED
D01038,VAN-48,DEPOT-C,North Zone 2,2026-05-22 08:36:00,2026-05-22 08:46:28.862303593,2026-05-22 09:00:00,2026-05-22 10:00:00,5.36,6.08,8,70.21,True,DELIVERED
D01039,VAN-58,DEPOT-A,North Zone 1,2026-07-08 16:22:00,2026-07-08 16:36:36.143949022,2026-07-08 09:00:00,2026-07-08 18:00:00,8.47,2.61,7,70.5,True,DELIVERED
D01040,VAN-37,DEPOT-B,South Zone 2,2026-05-14 17:31:00,2026-05-14 18:11:14.176882715,2026-05-14 09:00:00,2026-05-14 19:00:00,11.53,11.78,8,108.79,True,DELIVERED
D01041,VAN-25,DEPOT-B,North Zone 2,2026-06-18 08:29:00,2026-06-18 08:51:42.733176081,2026-06-18 09:00:00,2026-06-18 10:00:00,9.52,2.66,9,83.73,True,DELIVERED
D01042,VAN-06,DEPOT-A,South Zone 2,2026-05-17 13:30:00,2026-05-17 14:15:14.654012927,2026-05-17 09:00:00,2026-05-17 15:00:00,14.79,1.9,8,92.28,True,DELIVERED
D01043,VAN-38,DEPOT-A,East Zone 1,2026-06-20 18:25:00,2026-06-20 18:48:59.481338867,2026-06-20 09:00:00,2026-06-20 20:00:00,8.86,2.03,7,85.1,True,DELIVERED
D01044,VAN-58,DEPOT-B,North Zone 1,2026-05-15 14:31:00,2026-05-15 14:39:09.476273775,2026-05-15 09:00:00,2026-05-15 16:00:00,7.65,4.4,9,81.62,True,DELIVERED
D01045,VAN-37,DEPOT-A,East Zone 1,2026-06-03 17:12:00,2026-06-03 17:28:06.624252730,2026-06-03 09:00:00,2026-06-03 19:00:00,5.83,5.36,11,70.25,True,DELIVERED
D01046,VAN-24,DEPOT-C,East Zone 1,2026-07-12 18:41:00,2026-07-12 18:56:44.173398161,2026-07-12 09:00:00,2026-07-12 20:00:00,6.88,1.63,4,66.92,True,DELIVERED
D01047,VAN-23,DEPOT-B,South Zone 2,2026-07-03 13:29:00,2026-07-03 14:06:34.115920130,2026-07-03 09:00:00,2026-07-03 15:00:00,11.82,1.74,7,81.69,True,DELIVERED
D01048,VAN-59,DEPOT-B,North Zone 1,2026-06-27 14:32:00,2026-06-27 14:46:39.457636045,2026-06-27 09:00:00,2026-06-27 16:00:00,7.99,4.43,7,74.28,True,DELIVERED
D01049,VAN-01,DEPOT-A,North Zone 2,2026-05-31 09:34:00,2026-05-31 09:52:12.867552060,2026-05-31 09:00:00,2026-05-31 11:00:00,7.12,1.38,6,75.5,True,DELIVERED
D01050,VAN-09,DEPOT-C,West Zone 1,2026-05-06 16:37:00,2026-05-06 17:41:43.935254058,2026-05-06 09:00:00,2026-05-06 18:00:00,14.24,3.81,6,91.65,False,REDELIVERY_REQUIRED
D01051,VAN-04,DEPOT-C,South Zone 1,2026-06-28 15:59:00,2026-06-28 16:08:51.927830880,2026-06-28 09:00:00,2026-06-28 17:00:00,3.45,3.79,9,74.05,True,DELIVERED
D01052,VAN-50,DEPOT-A,West Zone 1,2026-06-25 18:25:00,2026-06-25 19:26:52.262523219,2026-06-25 09:00:00,2026-06-25 20:00:00,14.69,3.38,9,100.54,True,DELIVERED
D01053,VAN-19,DEPOT-C,North Zone 2,2026-05-27 08:31:00,2026-05-27 09:02:27.013152237,2026-05-27 09:00:00,2026-05-27 10:00:00,11.0,2.75,10,79.43,True,DELIVERED
D01054,VAN-12,DEPOT-B,South Zone 1,2026-06-30 16:58:00,2026-06-30 17:09:28.783583906,2026-06-30 09:00:00,2026-06-30 18:00:00,5.91,4.48,10,73.6,False,REDELIVERY_REQUIRED
D01055,VAN-33,DEPOT-B,West Zone 1,2026-06-26 12:58:00,2026-06-26 13:48:34.910417236,2026-06-26 09:00:00,2026-06-26 14:00:00,14.55,11.76,7,106.57,True,DELIVERED
D01056,VAN-37,DEPOT-A,North Zone 2,2026-05-11 18:27:00,2026-05-11 18:49:31.560027861,2026-05-11 09:00:00,2026-05-11 20:00:00,6.64,1.86,4,63.01,True,DELIVERED
D01057,VAN-03,DEPOT-B,South Zone 1,2026-06-12 08:35:00,2026-06-12 08:43:35.641782810,2026-06-12 09:00:00,2026-06-12 10:00:00,4.94,10.21,6,77.69,True,DELIVERED
D01058,VAN-44,DEPOT-A,North Zone 1,2026-07-01 13:01:00,2026-07-01 13:05:00.000000000,2026-07-01 09:00:00,2026-07-01 15:00:00,5.36,4.38,3,67.31,True,DELIVERED
D01059,VAN-38,DEPOT-A,North Zone 1,2026-07-06 07:15:00,2026-07-06 07:41:32.655400080,2026-07-06 09:00:00,2026-07-06 09:00:00,9.47,4.84,7,76.42,True,DELIVERED
D01060,VAN-38,DEPOT-B,South Zone 2,2026-05-06 10:41:00,2026-05-06 11:15:04.697260268,2026-05-06 09:00:00,2026-05-06 12:00:00,10.23,2.13,3,85.68,True,DELIVERED
D01061,VAN-39,DEPOT-C,North Zone 2,2026-05-18 13:49:00,2026-05-18 14:08:32.022445389,2026-05-18 09:00:00,2026-05-18 15:00:00,6.61,6.92,7,80.12,True,DELIVERED
D01062,VAN-12,DEPOT-A,East Zone 1,2026-05-21 13:01:00,2026-05-21 13:21:34.665501733,2026-05-21 09:00:00,2026-05-21 15:00:00,9.12,4.07,11,83.52,True,DELIVERED
D01063,VAN-52,DEPOT-B,South Zone 1,2026-07-07 08:43:00,2026-07-07 08:47:00.000000000,2026-07-07 09:00:00,2026-07-07 10:00:00,6.78,12.16,9,75.84,False,REDELIVERY_REQUIRED
D01064,VAN-15,DEPOT-A,South Zone 1,2026-06-13 17:31:00,2026-06-13 17:38:25.197180438,2026-06-13 09:00:00,2026-06-13 19:00:00,7.85,2.66,7,84.54,True,DELIVERED
D01065,VAN-54,DEPOT-C,North Zone 1,2026-07-09 16:19:00,2026-07-09 16:36:30.146250653,2026-07-09 09:00:00,2026-07-09 18:00:00,7.82,4.57,7,84.19,True,DELIVERED
D01066,VAN-29,DEPOT-C,West Zone 1,2026-05-07 08:31:00,2026-05-07 09:22:28.664115332,2026-05-07 09:00:00,2026-05-07 10:00:00,11.78,6.44,5,94.05,True,DELIVERED
D01067,VAN-33,DEPOT-C,North Zone 1,2026-06-08 10:32:00,2026-06-08 10:45:45.895904810,2026-06-08 09:00:00,2026-06-08 12:00:00,4.62,3.09,5,69.59,True,DELIVERED
D01068,VAN-49,DEPOT-A,South Zone 1,2026-06-23 13:21:00,2026-06-23 13:25:00.000000000,2026-06-23 09:00:00,2026-06-23 15:00:00,4.95,1.46,7,64.7,True,DELIVERED
D01069,VAN-16,DEPOT-A,East Zone 1,2026-07-10 12:06:00,2026-07-10 12:23:41.528807204,2026-07-10 09:00:00,2026-07-10 14:00:00,8.2,2.65,6,78.24,True,DELIVERED
D01070,VAN-21,DEPOT-A,North Zone 2,2026-06-18 13:09:00,2026-06-18 13:22:52.045680928,2026-06-18 09:00:00,2026-06-18 15:00:00,6.78,2.72,11,81.31,True,DELIVERED
D01071,VAN-04,DEPOT-A,South Zone 1,2026-05-20 12:15:00,2026-05-20 12:19:00.000000000,2026-05-20 09:00:00,2026-05-20 14:00:00,0.5,4.7,9,54.34,True,DELIVERED
D01072,VAN-44,DEPOT-A,North Zone 2,2026-05-20 09:36:00,2026-05-20 10:17:32.314722841,2026-05-20 09:00:00,2026-05-20 11:00:00,12.81,7.34,5,110.62,True,DELIVERED
D01073,VAN-23,DEPOT-C,North Zone 2,2026-06-21 16:27:00,2026-06-21 17:10:00.236755705,2026-06-21 09:00:00,2026-06-21 18:00:00,14.11,9.34,7,109.62,True,DELIVERED
D01074,VAN-53,DEPOT-A,North Zone 2,2026-05-04 08:28:00,2026-05-04 09:03:23.050734901,2026-05-04 09:00:00,2026-05-04 10:00:00,12.48,2.01,3,83.58,True,DELIVERED
D01075,VAN-20,DEPOT-B,North Zone 1,2026-07-06 14:10:00,2026-07-06 14:20:31.064977265,2026-07-06 09:00:00,2026-07-06 16:00:00,3.29,0.39,5,62.54,True,DELIVERED
D01076,VAN-08,DEPOT-A,North Zone 2,2026-05-23 16:01:00,2026-05-23 16:21:39.511935390,2026-05-23 09:00:00,2026-05-23 18:00:00,8.25,2.91,11,74.94,True,DELIVERED
D01077,VAN-33,DEPOT-A,West Zone 1,2026-05-30 16:58:00,2026-05-30 17:39:30.337875624,2026-05-30 09:00:00,2026-05-30 18:00:00,13.51,0.57,6,89.33,True,DELIVERED
D01078,VAN-29,DEPOT-B,South Zone 1,2026-07-01 13:01:00,2026-07-01 13:12:58.971491833,2026-07-01 09:00:00,2026-07-01 15:00:00,4.55,3.28,6,64.58,True,DELIVERED
D01079,VAN-07,DEPOT-A,South Zone 1,2026-05-14 17:00:00,2026-05-14 17:11:34.584904256,2026-05-14 09:00:00,2026-05-14 19:00:00,5.81,4.48,9,67.45,True,DELIVERED
D01080,VAN-24,DEPOT-C,South Zone 2,2026-07-06 07:01:00,2026-07-06 07:34:17.487790717,2026-07-06 09:00:00,2026-07-06 09:00:00,10.03,9.11,13,95.43,True,DELIVERED
D01081,VAN-29,DEPOT-A,North Zone 1,2026-06-15 15:58:00,2026-06-15 16:21:15.721478341,2026-06-15 09:00:00,2026-06-15 17:00:00,7.28,5.38,3,85.1,True,DELIVERED
D01082,VAN-02,DEPOT-B,North Zone 2,2026-07-02 11:45:00,2026-07-02 12:20:15.312083258,2026-07-02 09:00:00,2026-07-02 13:00:00,13.49,3.89,7,101.3,True,DELIVERED
D01083,VAN-30,DEPOT-A,North Zone 1,2026-05-11 09:46:00,2026-05-11 09:56:37.983726190,2026-05-11 09:00:00,2026-05-11 11:00:00,4.08,5.63,6,77.89,True,DELIVERED
D01084,VAN-50,DEPOT-C,East Zone 1,2026-05-15 17:10:00,2026-05-15 17:33:38.173802504,2026-05-15 09:00:00,2026-05-15 19:00:00,9.94,0.77,5,86.66,True,DELIVERED
D01085,VAN-50,DEPOT-C,South Zone 2,2026-06-01 11:20:00,2026-06-01 12:11:00.448885388,2026-06-01 09:00:00,2026-06-01 13:00:00,13.58,7.45,3,100.89,True,DELIVERED
D01086,VAN-10,DEPOT-B,South Zone 2,2026-06-13 17:39:00,2026-06-13 18:01:12.129293007,2026-06-13 09:00:00,2026-06-13 19:00:00,7.16,3.33,7,71.11,True,DELIVERED
D01087,VAN-55,DEPOT-B,South Zone 2,2026-06-16 16:28:00,2026-06-16 17:14:30.684952647,2026-06-16 09:00:00,2026-06-16 18:00:00,12.9,14.03,5,112.98,True,DELIVERED
D01088,VAN-56,DEPOT-B,East Zone 1,2026-06-25 11:44:00,2026-06-25 12:06:54.345277358,2026-06-25 09:00:00,2026-06-25 13:00:00,10.35,4.19,6,80.95,True,DELIVERED
D01089,VAN-48,DEPOT-B,South Zone 2,2026-05-27 16:38:00,2026-05-27 17:15:17.369370586,2026-05-27 09:00:00,2026-05-27 18:00:00,11.07,6.11,8,89.12,True,DELIVERED
D01090,VAN-41,DEPOT-A,South Zone 2,2026-06-03 15:52:00,2026-06-03 16:38:43.585347913,2026-06-03 09:00:00,2026-06-03 17:00:00,12.46,3.31,6,90.05,True,DELIVERED
D01091,VAN-54,DEPOT-B,South Zone 2,2026-06-10 08:45:00,2026-06-10 09:20:11.603246847,2026-06-10 09:00:00,2026-06-10 10:00:00,8.71,1.73,6,75.04,True,DELIVERED
D01092,VAN-60,DEPOT-C,East Zone 1,2026-06-01 12:06:00,2026-06-01 12:28:50.472304203,2026-06-01 09:00:00,2026-06-01 14:00:00,9.8,4.09,8,92.47,True,DELIVERED
D01093,VAN-52,DEPOT-B,West Zone 1,2026-06-05 08:10:00,2026-06-05 09:07:11.971240735,2026-06-05 09:00:00,2026-06-05 10:00:00,16.32,13.44,4,128.4,True,DELIVERED
D01094,VAN-06,DEPOT-A,North Zone 1,2026-05-27 12:10:00,2026-05-27 12:15:30.908045503,2026-05-27 09:00:00,2026-05-27 14:00:00,0.5,2.22,7,54.15,True,DELIVERED
D01095,VAN-23,DEPOT-B,East Zone 1,2026-06-06 18:32:00,2026-06-06 18:36:42.149990278,2026-06-06 09:00:00,2026-06-06 20:00:00,3.5,0.8,6,52.71,True,DELIVERED
D01096,VAN-15,DEPOT-C,North Zone 2,2026-05-28 10:39:00,2026-05-28 11:10:49.611416112,2026-05-28 09:00:00,2026-05-28 12:00:00,9.94,4.25,7,82.95,True,DELIVERED
D01097,VAN-01,DEPOT-B,East Zone 1,2026-06-11 17:49:00,2026-06-11 18:04:20.185836990,2026-06-11 09:00:00,2026-06-11 19:00:00,5.7,9.91,9,81.94,True,DELIVERED
D01098,VAN-41,DEPOT-C,West Zone 1,2026-06-28 07:03:00,2026-06-28 07:50:01.759006540,2026-06-28 09:00:00,2026-06-28 09:00:00,13.22,7.72,6,107.21,True,DELIVERED
D01099,VAN-22,DEPOT-B,North Zone 2,2026-05-18 16:13:00,2026-05-18 16:44:09.547913584,2026-05-18 09:00:00,2026-05-18 18:00:00,12.36,2.68,9,90.26,True,DELIVERED
D01100,VAN-52,DEPOT-B,West Zone 1,2026-06-02 09:53:00,2026-06-02 10:47:20.638548520,2026-06-02 09:00:00,2026-06-02 11:00:00,11.3,4.11,3,87.41,True,DELIVERED
D01101,VAN-09,DEPOT-A,East Zone 1,2026-06-07 14:55:00,2026-06-07 15:22:32.697547858,2026-06-07 09:00:00,2026-06-07 16:00:00,11.54,8.19,5,95.43,True,DELIVERED
D01102,VAN-07,DEPOT-A,North Zone 2,2026-07-01 12:43:00,2026-07-01 13:00:06.452406422,2026-07-01 09:00:00,2026-07-01 14:00:00,6.39,2.09,8,71.49,True,DELIVERED
D01103,VAN-13,DEPOT-B,South Zone 2,2026-06-21 10:12:00,2026-06-21 10:51:44.762308632,2026-06-21 09:00:00,2026-06-21 12:00:00,9.89,10.79,6,87.89,True,DELIVERED
D01104,VAN-29,DEPOT-C,North Zone 2,2026-05-16 08:43:00,2026-05-16 09:07:47.255676973,2026-05-16 09:00:00,2026-05-16 10:00:00,10.24,4.66,9,83.78,True,DELIVERED
D01105,VAN-33,DEPOT-B,West Zone 1,2026-05-21 07:01:00,2026-05-21 07:59:58.161861468,2026-05-21 09:00:00,2026-05-21 09:00:00,14.15,4.98,6,101.66,True,DELIVERED
D01106,VAN-30,DEPOT-C,East Zone 1,2026-05-20 17:48:00,2026-05-20 18:12:35.648036072,2026-05-20 09:00:00,2026-05-20 19:00:00,8.28,1.88,7,73.63,True,DELIVERED
D01107,VAN-30,DEPOT-C,North Zone 2,2026-05-12 16:52:00,2026-05-12 17:17:18.465687616,2026-05-12 09:00:00,2026-05-12 18:00:00,6.58,2.97,8,59.14,True,DELIVERED
D01108,VAN-34,DEPOT-B,North Zone 1,2026-05-16 18:49:00,2026-05-16 18:55:39.176274975,2026-05-16 09:00:00,2026-05-16 20:00:00,2.81,0.88,8,58.19,True,DELIVERED
D01109,VAN-35,DEPOT-B,South Zone 1,2026-07-02 08:32:00,2026-07-02 08:36:00.000000000,2026-07-02 09:00:00,2026-07-02 10:00:00,5.93,1.43,6,70.95,False,REDELIVERY_REQUIRED
D01110,VAN-02,DEPOT-B,South Zone 1,2026-06-07 13:43:00,2026-06-07 13:54:21.505546981,2026-06-07 09:00:00,2026-06-07 15:00:00,7.78,2.64,5,77.28,True,DELIVERED
D01111,VAN-58,DEPOT-B,South Zone 2,2026-05-20 15:13:00,2026-05-20 15:45:03.617136264,2026-05-20 09:00:00,2026-05-20 17:00:00,8.0,8.35,5,86.82,True,DELIVERED
D01112,VAN-30,DEPOT-A,South Zone 2,2026-05-24 07:11:00,2026-05-24 07:57:22.689196662,2026-05-24 09:00:00,2026-05-24 09:00:00,14.3,2.86,4,97.19,True,DELIVERED
D01113,VAN-59,DEPOT-C,South Zone 2,2026-06-06 14:25:00,2026-06-06 14:55:19.931147617,2026-06-06 09:00:00,2026-06-06 16:00:00,11.24,3.44,9,77.82,True,DELIVERED
D01114,VAN-23,DEPOT-C,North Zone 1,2026-05-14 09:46:00,2026-05-14 10:02:06.523865097,2026-05-14 09:00:00,2026-05-14 11:00:00,5.09,1.46,3,64.26,True,DELIVERED
D01115,VAN-47,DEPOT-C,North Zone 1,2026-06-24 15:15:00,2026-06-24 15:21:47.616926951,2026-06-24 09:00:00,2026-06-24 17:00:00,1.74,4.45,10,61.81,True,DELIVERED
D01116,VAN-14,DEPOT-C,North Zone 2,2026-06-01 11:24:00,2026-06-01 11:46:22.011485450,2026-06-01 09:00:00,2026-06-01 13:00:00,6.01,9.24,6,80.19,True,DELIVERED
D01117,VAN-23,DEPOT-B,North Zone 2,2026-06-30 08:20:00,2026-06-30 08:44:29.112063299,2026-06-30 09:00:00,2026-06-30 10:00:00,10.26,3.41,9,84.39,True,DELIVERED
D01118,VAN-56,DEPOT-C,South Zone 1,2026-07-06 18:25:00,2026-07-06 18:34:43.856901451,2026-07-06 09:00:00,2026-07-06 20:00:00,4.73,4.82,11,60.94,True,DELIVERED
D01119,VAN-04,DEPOT-A,South Zone 1,2026-06-26 14:38:00,2026-06-26 14:42:16.868242453,2026-06-26 09:00:00,2026-06-26 16:00:00,3.62,4.74,2,71.42,True,DELIVERED
D01120,VAN-15,DEPOT-C,West Zone 1,2026-05-13 09:04:00,2026-05-13 10:12:40.981406906,2026-05-13 09:00:00,2026-05-13 11:00:00,13.5,0.77,9,97.45,True,DELIVERED
D01121,VAN-42,DEPOT-C,North Zone 1,2026-06-04 07:03:00,2026-06-04 07:18:04.861661487,2026-06-04 09:00:00,2026-06-04 09:00:00,4.62,1.68,11,66.22,True,DELIVERED
D01122,VAN-13,DEPOT-B,South Zone 1,2026-05-20 18:54:00,2026-05-20 19:07:35.462926568,2026-05-20 09:00:00,2026-05-20 20:00:00,6.99,4.82,8,80.12,True,DELIVERED
D01123,VAN-12,DEPOT-C,South Zone 2,2026-06-08 14:55:00,2026-06-08 15:31:18.302145013,2026-06-08 09:00:00,2026-06-08 16:00:00,12.51,2.45,7,80.94,True,DELIVERED
D01124,VAN-45,DEPOT-B,South Zone 2,2026-06-23 10:10:00,2026-06-23 10:50:36.499075625,2026-06-23 09:00:00,2026-06-23 12:00:00,11.55,3.84,8,92.22,True,DELIVERED
D01125,VAN-10,DEPOT-C,East Zone 1,2026-07-10 14:41:00,2026-07-10 14:59:17.065890385,2026-07-10 09:00:00,2026-07-10 16:00:00,9.3,7.79,8,80.3,True,DELIVERED
D01126,VAN-06,DEPOT-A,North Zone 1,2026-06-02 07:23:00,2026-06-02 07:33:11.635838791,2026-06-02 09:00:00,2026-06-02 09:00:00,4.97,3.51,10,62.6,True,DELIVERED
D01127,VAN-42,DEPOT-C,North Zone 2,2026-05-29 18:42:00,2026-05-29 18:52:14.004853949,2026-05-29 09:00:00,2026-05-29 20:00:00,7.08,3.72,8,78.79,True,DELIVERED
D01128,VAN-59,DEPOT-B,South Zone 2,2026-05-16 11:18:00,2026-05-16 11:56:21.065682580,2026-05-16 09:00:00,2026-05-16 13:00:00,13.88,1.95,11,94.52,True,DELIVERED
D01129,VAN-30,DEPOT-C,East Zone 1,2026-05-25 07:44:00,2026-05-25 08:16:05.645933126,2026-05-25 09:00:00,2026-05-25 09:00:00,12.02,5.86,5,103.9,True,DELIVERED
D01130,VAN-03,DEPOT-C,North Zone 1,2026-06-28 09:44:00,2026-06-28 10:00:04.307034525,2026-06-28 09:00:00,2026-06-28 11:00:00,5.96,4.67,2,62.39,True,DELIVERED
D01131,VAN-07,DEPOT-B,North Zone 2,2026-06-01 18:18:00,2026-06-01 18:44:29.640156303,2026-06-01 09:00:00,2026-06-01 20:00:00,8.81,,7,80.56,True,DELIVERED
D01132,VAN-59,DEPOT-C,North Zone 1,2026-05-06 12:03:00,2026-05-06 12:20:01.584000491,2026-05-06 09:00:00,2026-05-06 14:00:00,8.97,6.57,3,78.93,True,DELIVERED
D01133,VAN-12,DEPOT-C,South Zone 1,2026-05-08 09:01:00,2026-05-08 09:06:20.953298940,2026-05-08 09:00:00,2026-05-08 11:00:00,4.02,2.56,9,63.94,True,DELIVERED
D01134,VAN-14,DEPOT-B,West Zone 1,2026-05-07 16:21:00,2026-05-07 17:14:45.559810255,2026-05-07 09:00:00,2026-05-07 18:00:00,13.71,2.29,8,98.28,False,REDELIVERY_REQUIRED
D01135,VAN-34,DEPOT-B,East Zone 1,2026-06-05 14:10:00,2026-06-05 14:23:50.406987433,2026-06-05 09:00:00,2026-06-05 16:00:00,7.61,1.86,5,69.57,True,DELIVERED
D01136,VAN-25,DEPOT-B,North Zone 2,2026-06-10 18:18:00,2026-06-10 18:54:55.792046642,2026-06-10 09:00:00,2026-06-10 20:00:00,11.0,3.68,8,81.65,True,DELIVERED
D01137,VAN-52,DEPOT-C,West Zone 1,2026-05-20 12:17:00,2026-05-20 13:23:58.816093492,2026-05-20 09:00:00,2026-05-20 14:00:00,13.23,6.58,7,92.22,False,REDELIVERY_REQUIRED
D01138,VAN-22,DEPOT-C,South Zone 1,2026-06-06 08:21:00,2026-06-06 08:32:47.728151369,2026-06-06 09:00:00,2026-06-06 10:00:00,4.34,10.97,6,73.6,True,DELIVERED
D01139,VAN-10,DEPOT-C,East Zone 1,2026-06-24 08:36:00,2026-06-24 08:53:54.132635778,2026-06-24 09:00:00,2026-06-24 10:00:00,7.1,0.5,4,74.41,False,REDELIVERY_REQUIRED
